Date,Open,High,Low,Close,Volume,Adj Close
10/18/2005,122.85,125.7,121.05,122.3,1605500,117.86
10/17/2005,125,126.95,120.8,122.65,1571000,118.2
10/14/2005,132.7,132.7,125.55,126.2,1575600,121.62
10/13/2005,131,134.7,130.45,132.25,1735400,127.45
10/11/2005,131.6,132.8,129.25,130.75,1205700,126
10/10/2005,134,134.3,131.1,131.5,701600,126.72
10/7/2005,135.25,136.4,131.2,133.35,670700,128.51
10/6/2005,136.9,137.7,133,135.25,1364100,130.34
10/5/2005,139.2,139.8,136.9,137.5,1421000,132.51
10/4/2005,138.9,140.95,137.75,139.1,2529900,134.05
10/3/2005,133.7,138.9,133,138.1,1468500,133.08
9/30/2005,135,135,129.2,132.9,1416200,128.07
9/29/2005,134,135.4,131.6,132.3,2569200,127.49
9/28/2005,134,134.6,132.4,134.2,982400,129.33
9/27/2005,133.5,135.9,132.25,132.8,1350200,127.98
9/26/2005,133.7,134.5,131.1,134.1,992600,129.23
9/23/2005,128.55,133.3,127,131.95,2162500,127.16
9/22/2005,136.8,137.4,128.1,129.45,1543200,124.75
9/20/2005,141.7,142,138.35,139.55,1228800,134.48
9/19/2005,140.9,143.8,140.05,141.4,2043000,136.26
9/16/2005,137.5,141.8,136.1,141.05,2193500,135.93
9/15/2005,136.5,137.9,135.75,137.1,695700,132.12
9/14/2005,138,141.25,133.55,135.75,1897100,130.82
9/13/2005,138,142,136.8,139.8,2796100,134.72
9/12/2005,138,138.6,136.6,137.4,1891500,132.41
9/9/2005,136.3,137.85,134.9,135.85,1334100,130.92
9/8/2005,134,137.2,132.8,136.3,2227000,131.35
9/6/2005,135.8,136,133,133.5,1451800,128.65
9/5/2005,138.9,138.9,134.05,134.9,1762500,130
9/2/2005,140,140.9,137,138.15,1610300,133.13
9/1/2005,133,140.3,133,139.55,3367200,134.48
8/31/2005,132,133.75,131.1,132.85,678900,128.02
8/30/2005,130.8,133.6,130,132.05,1484500,127.25
8/29/2005,131.8,131.8,126,130,1168300,125.28
8/26/2005,127.7,132.25,127,131.65,1660400,126.87
8/25/2005,125.7,127.5,124,125.95,1849800,121.38
8/24/2005,128.5,128.95,123,125.1,1670100,120.56
8/22/2005,133,135.75,130.25,131.6,943400,126.82
8/19/2005,131.8,132.45,129.2,129.7,899600,124.99
8/18/2005,132,133.6,130.5,131.1,1012400,126.34
8/17/2005,131.8,133.1,130.6,131.65,952000,126.87
8/16/2005,132.1,133,130.5,131.05,1039700,126.29
8/12/2005,134,134.45,130.4,131.8,1024600,127.01
8/11/2005,133.4,135.5,132.5,133.85,699900,128.99
8/10/2005,131,133.4,130.15,132.65,1000800,127.83
8/9/2005,132,133.4,128.1,129.95,1497700,125.23
8/8/2005,137,137,130.75,131.15,1095600,126.39
8/5/2005,137,138,135.05,136.15,1234000,131.2
8/4/2005,138.4,140.3,136.9,137.6,2103700,132.6
8/3/2005,140.3,140.7,136.1,137.2,2330400,132.22
8/2/2005,134.7,140,133.5,139.2,2925900,134.14
8/1/2005,130,133.9,129.7,133.35,1304900,128.51
7/29/2005,131.9,132.45,127.5,128.45,1989700,123.78
7/27/2005,132.7,133.25,130.75,131.85,431800,127.06
7/26/2005,134.9,134.9,130.65,131.4,1780400,126.63
7/25/2005,135,135.7,133.2,134.7,890100,129.81
7/22/2005,131.7,135.4,131,134.45,1582800,129.57
7/21/2005,133.85,134.4,129.5,130.5,1199500,125.76
7/20/2005,135.75,136.5,132.5,132.9,811900,128.07
7/19/2005,135,137,133.85,135.5,2505500,130.58
7/18/2005,127.7,134.75,127,133.85,4128700,128.99
7/15/2005,126.8,127.05,125.55,126.7,507200,122.1
7/14/2005,126.5,127.8,125.2,125.95,722000,121.38
7/13/2005,127.8,128.85,126,126.25,1019300,121.66
7/11/2005,131.7,131.7,125.6,126.65,2686100,122.05
7/8/2005,129.7,130.65,127.65,129.35,537600,124.65
7/7/2005,132.7,132.7,127.5,128.25,620800,123.59
7/6/2005,131.7,131.9,130.1,131.55,769100,126.77
7/5/2005,131.8,133,129.2,130.35,1649300,125.62
7/4/2005,129.7,131.6,127.5,130.9,1284000,126.15
6/30/2005,127,129.45,124.35,125.25,2663100,120.7
6/29/2005,126.1,127.25,125.1,126.4,644900,121.81
6/28/2005,127.7,128.4,125.35,125.85,1055800,121.28
6/27/2005,131.4,132,126,127.1,1554500,122.48
6/24/2005,131.1,133,130,131.45,708400,126.68
6/23/2005,131.2,132.45,129.6,131.6,930900,126.82
6/22/2005,132,133.5,130,130.7,1347700,125.95
6/21/2005,130.4,132.7,128.55,131.45,1153700,126.68
6/20/2005,134.5,134.9,129.1,129.85,1097500,125.13
6/17/2005,137.2,137.4,131.5,133.2,1652700,128.36
6/16/2005,139.8,139.8,135.85,136.65,841400,131.69
6/15/2005,139.4,139.75,137.7,138.65,936200,133.61
6/14/2005,139,140.8,137.5,138.5,1980000,133.47
6/10/2005,138.9,141,138.6,139.85,1858100,134.77
6/9/2005,138.7,140.25,137.55,138.3,1483600,133.28
6/8/2005,139.45,140.8,136.5,138.45,1561100,133.42
6/7/2005,139.6,139.9,137.85,138.9,801400,133.86
6/6/2005,139.3,141,138.1,138.55,1225200,133.52
6/2/2005,140.7,141.5,136,136.65,3087300,131.69
6/1/2005,143.5,143.8,139.4,139.8,3651400,134.72
5/31/2005,137.4,143.6,135.75,142.3,2901100,137.13
5/30/2005,138.8,138.9,135,136.55,1765900,131.59
5/26/2005,140.1,140.1,136.7,138.6,2015900,133.57
5/25/2005,141.4,141.4,138.1,139.3,2278400,134.24
5/24/2005,137.15,141,137.15,139.9,4034300,134.82
5/23/2005,132.8,138.7,131.2,135.8,2008800,130.87
5/20/2005,131.5,132.7,130.65,131.8,1119700,127.01
5/19/2005,133,135,131.1,131.7,1738100,126.92
5/17/2005,134.8,134.8,128.95,129.45,2320500,124.75
5/16/2005,128.5,133.75,128.5,133.05,3185800,128.22
5/13/2005,130.3,130.3,127.65,128.15,1582300,123.5
5/12/2005,129.3,130.7,127.6,128.15,3384600,123.5
5/11/2005,123.75,129.25,122.5,128,2678600,123.35
5/10/2005,125.55,125.9,123.1,123.75,708300,119.26
5/9/2005,124,126.3,124,124.75,820900,120.22
5/6/2005,124.7,125,122.2,123.95,774300,119.45
5/5/2005,126.75,127.2,124.1,124.65,1181900,120.12
5/4/2005,123.55,126.5,123.55,125.8,1764300,121.23
5/3/2005,120,126.4,120,123.5,2183000,119.01
5/2/2005,118,124.75,117.6,123.8,2878400,119.3
4/29/2005,121,121.2,115.8,117.05,1866100,112.8
4/28/2005,124.8,124.8,118.15,120,5193800,115.64
4/27/2005,127.7,130.8,120.75,122.55,4991800,118.1
4/26/2005,131.45,131.7,125,128.15,2736600,123.5
4/25/2005,124.4,129,123,127.9,2483700,123.25
4/22/2005,122.2,125.25,121.5,123.55,2429400,119.06
4/21/2005,118.1,121.5,115.25,120.85,2499900,116.46
4/20/2005,113.5,117.1,113,116.35,1506400,112.12
4/19/2005,115.95,117,112,112.5,978500,108.41
4/18/2005,111,115.8,109,114.5,1770700,110.34
4/15/2005,115.95,115.95,112,112.65,668400,108.56
4/13/2005,116.2,117.25,115.05,116.05,753400,111.83
4/12/2005,115.7,116.5,114,116.2,836900,111.98
4/8/2005,123.85,124.45,119.5,120.5,1599100,116.12
4/7/2005,120.5,124.25,120.1,122.9,2675700,118.44
4/6/2005,119.6,120.65,117.6,119.8,1537000,115.45
4/5/2005,121.7,121.7,117.75,118.7,1524800,114.39
4/4/2005,119.2,120,116.25,117.75,1281100,113.47
4/1/2005,115.4,119.75,114.25,118.65,1301600,114.34
3/31/2005,116.2,117.5,110.1,114.3,2318800,110.15
3/30/2005,113.7,115.9,112.4,115.3,1376200,111.11
3/29/2005,116.9,117.5,111.6,113.05,2063400,108.94
3/28/2005,113,116.4,112.9,115.45,1975300,111.26
3/24/2005,108.4,113.4,107.6,111.85,2754600,107.79
3/23/2005,111.5,113.85,106.5,108.1,1832900,104.17
3/22/2005,117,117,110.8,111.7,1750200,107.64
3/21/2005,119,119.15,115.2,116.05,943700,111.83
3/18/2005,119,119,110.45,118.35,3351500,114.05
3/16/2005,122,124.4,121.7,122.2,1211000,117.76
3/15/2005,123.6,124.4,121.1,121.65,1114100,117.23
3/14/2005,125.2,126.4,123,123.6,752000,119.11
3/11/2005,126.8,128.2,125,125.8,1242100,121.23
3/9/2005,129.4,129.4,124.5,125.6,1599800,121.04
3/8/2005,129.9,130.95,127.7,128.75,1222700,124.07
3/7/2005,133.4,133.4,128.6,129.45,1552400,124.75
3/4/2005,132.65,135.7,131.8,132.4,3393000,127.59
3/3/2005,130.2,133.25,128.8,132.85,2867000,128.02
3/2/2005,129.6,130.7,128.1,129.15,2032100,124.46
3/1/2005,128.6,130.8,127.5,128.45,3572800,123.78
2/28/2005,130,133,126.55,127.6,8334600,122.97
2/25/2005,121.8,129.2,121.8,128.45,7769800,123.78
2/24/2005,125.6,126,120.5,121.05,2856200,116.65
2/23/2005,124.5,126.5,123.6,124.65,1432600,120.12
2/22/2005,121.15,124.4,121.15,124.05,992800,119.54
2/21/2005,125.7,125.7,122.2,123.2,1305700,118.73
2/18/2005,123.3,126,122.3,123.45,2171000,118.97
2/17/2005,125.9,125.9,119.65,122.35,1763800,117.91
2/16/2005,122.6,126.5,122.1,123.55,2672300,119.06
2/15/2005,125.7,125.7,121.3,121.8,1299400,117.38
2/14/2005,120,126.6,120,124.6,2104600,120.07
2/11/2005,125.2,125.6,120.5,121.75,2157700,117.33
2/10/2005,129,129,121.6,124.15,3456500,119.64
2/9/2005,128.85,130.9,127.2,127.8,4333900,123.16
2/8/2005,131.45,132.5,126.55,127.9,4354100,123.25
2/7/2005,130.7,134.9,129.65,130.8,5124400,126.05
2/4/2005,124.4,131.25,123.3,130.35,7165500,125.62
2/3/2005,121,124.35,120.4,123.6,2063300,119.11
2/2/2005,121.25,122,119.5,120.1,1551100,115.74
2/1/2005,122.9,123.7,120.1,120.85,2737700,116.46
1/31/2005,119,123.3,118.5,122.25,3211100,117.81
1/28/2005,114.75,118.35,113.55,117.85,4090400,113.57
1/27/2005,107.5,115.75,106.6,112.85,10369600,108.75
1/25/2005,102,107.8,99.2,106.7,2803400,102.82
1/20/2005,109.7,109.7,103.7,105.65,1979600,101.81
1/19/2005,110.4,111,108,108.95,1225000,104.99
1/18/2005,110,111.8,101.25,109.4,2297900,105.43
1/17/2005,112.7,112.7,103.3,107.05,2812000,103.16
1/14/2005,114.5,115.9,110.8,111.6,1860200,107.55
1/13/2005,110.7,115,109.25,113.65,1948500,109.52
1/12/2005,117.7,117.9,107.75,108.8,2346400,104.85
1/11/2005,121.7,121.9,115,115.65,2043100,111.45
1/10/2005,124.5,126.35,120.1,121.2,1370100,116.8
1/7/2005,120.1,124.5,120.1,123.75,2904000,119.26
1/6/2005,124.4,124.4,116.5,120.3,4033000,115.93
1/5/2005,133.45,133.45,115,124.4,2805200,119.88
1/4/2005,135,135,131.55,133.05,2435500,128.22
1/3/2005,134,135.4,132.4,134.65,2433700,129.76
12/31/2004,127,133.4,126.9,132.25,4315700,127.45
12/30/2004,134.5,134.9,123.65,125.95,4879100,121.38
12/29/2004,133,136.9,132.5,133.25,2803500,128.41
12/27/2004,123.4,128,121,125.55,2412500,120.99
12/24/2004,123.5,124,122.1,122.65,1111900,118.2
12/23/2004,122.4,124.45,122,122.75,2640900,118.29
12/22/2004,122.25,124.85,120.2,121.85,4311900,117.42
12/21/2004,114.2,121.3,113.5,120.2,5020800,115.83
12/20/2004,114.2,114.3,112.3,113.45,780000,109.33
12/17/2004,115.25,116.35,108.55,113.45,1403200,109.33
12/16/2004,113,116.35,112.75,115.15,3339500,110.97
12/15/2004,113.2,113.2,111.75,112.4,1134500,108.32
12/14/2004,112.25,113.25,111.5,111.9,1270500,107.84
12/10/2004,111.4,112.8,110.1,110.9,2279800,106.87
12/9/2004,113,113.8,109.2,110.2,3372000,106.2
12/8/2004,114.1,115.7,112.55,112.95,1886100,108.85
12/7/2004,115.2,116.1,113.2,114.1,1567400,109.96
12/6/2004,113.9,116.7,113.2,114.95,3060000,110.77
12/3/2004,114.8,115,112.6,113.2,1666400,109.09
12/2/2004,115.9,116.95,113.5,114.3,2794600,110.15
12/1/2004,115,115.9,111.15,114,5221100,109.86
11/30/2004,116.8,117.9,112.95,114.2,4071000,110.05
11/29/2004,112.8,116.9,112.8,115.9,4307400,111.69
11/25/2004,109.95,118.8,109,111.75,11481700,107.69
11/24/2004,100,109.35,99.8,108.65,6541400,104.7
11/23/2004,96.85,100.4,96.5,99.3,3552300,95.69
11/22/2004,91.25,96.65,90.1,95.9,2539200,92.42
11/18/2004,89.2,92.8,88.5,91.5,2647100,88.18
11/17/2004,100,100,88.1,88.65,1037900,85.43
11/16/2004,87,89.8,86.6,89.3,1695700,86.06
11/12/2004,88.7,89,87,87.4,363300,84.23
11/11/2004,88.2,88.4,86.85,87.2,1079400,84.03
11/10/2004,87.4,88.55,80,87.8,1465900,84.61
11/9/2004,86.8,87.7,85.2,87.35,3638300,84.18
11/8/2004,83.9,86.4,83,86,2308200,82.88
11/5/2004,81,83.8,81,83.05,823300,80.03
11/4/2004,84.6,84.6,82.2,82.4,834400,79.41
11/3/2004,82.7,83.85,81.6,83.25,1949400,80.23
11/2/2004,81.5,82.45,80.65,82.3,1152100,79.31
11/1/2004,79.25,81.5,78.05,80.85,1292300,77.91
10/28/2004,80.5,81.1,79.25,79.6,2925500,76.71
10/27/2004,80.5,80.65,79.3,80.1,1619800,77.19
10/26/2004,81,81.9,77.55,79.9,2638600,77
10/25/2004,83.4,83.4,80.6,80.85,592400,77.91
10/21/2004,84.25,84.25,82.5,83.05,607200,80.03
10/20/2004,84.5,84.6,82.55,82.85,731800,79.84
10/19/2004,82.7,84,82,83.75,1556700,80.71
10/18/2004,82.95,83.5,81.55,81.8,399600,78.83
10/14/2004,81.95,82.8,77,82.5,779600,79.5
10/12/2004,85,85,81.6,82.05,1054600,79.07
10/11/2004,85.9,85.9,83.5,83.75,1576800,80.71
10/7/2004,84.5,84.7,83.1,83.8,1433100,80.76
10/6/2004,85,86.4,83.05,83.45,3111400,80.42
10/5/2004,85.25,85.9,84.55,84.85,2330900,81.77
10/4/2004,82,85.15,80.9,84.65,5156000,81.58
10/1/2004,80,81.1,79.9,80.85,842700,77.91
9/30/2004,81.7,81.7,79.65,79.9,1880300,77
9/29/2004,80,80.5,79,80.1,1672000,77.19
9/28/2004,81,82,79.1,79.55,1291500,76.66
9/27/2004,80,80.5,78.7,79.7,2123400,76.81
9/24/2004,80.95,81.5,79.05,80.55,1493200,77.62
9/23/2004,81.9,82.35,80.5,80.85,1161000,77.91
9/22/2004,82.65,82.9,81.05,82,2588200,79.02
9/21/2004,81.5,82.2,81,81.7,1680500,78.73
9/20/2004,80.5,82.8,80.3,81.45,3924500,78.49
9/17/2004,80.9,81.4,80,80.25,1745300,77.34
9/16/2004,81.5,81.5,79.35,80.5,1779900,77.58
9/15/2004,83.5,85.8,79.85,80.35,2126400,77.43
9/14/2004,82,82,79.3,79.65,2734000,76.76
9/13/2004,81.4,82.35,80.5,82,2975100,79.02
9/9/2004,82.5,82.6,80.75,81.15,1642100,78.2
9/8/2004,82.8,82.85,81.2,82.25,2222800,79.26
9/7/2004,83.1,83.4,81.65,82.25,3319700,79.26
9/6/2004,83,83.7,82.6,82.9,2235200,79.89
9/3/2004,82,83,81.75,82.75,3240800,79.74
9/2/2004,79.3,82.85,79.3,81.85,3293400,78.88
9/1/2004,83.9,83.9,81.1,81.35,2479700,78.4
8/31/2004,81.2,83.1,80.25,81.05,8583500,78.11
8/30/2004,80.1,81.7,80.1,80.9,3869300,77.96
8/27/2004,77.45,79.7,77.15,79.4,5478600,76.52
8/26/2004,74.15,78.6,74.15,77.1,3309500,74.3
8/25/2004,78.5,78.5,76.55,77.7,3965200,74.88
8/24/2004,75,77.45,74.95,77.15,4716900,74.35
8/23/2004,76,76,73.15,74.15,1793700,71.46
8/20/2004,76.5,76.5,74.25,74.75,1564700,72.04
8/19/2004,76.2,76.45,74.95,75.9,1851200,73.14
8/18/2004,77,77.75,74.8,75.35,2994400,72.61
8/17/2004,76.2,78.35,76,76.85,5152900,74.06
8/16/2004,74.75,75.75,74.1,75.35,2392800,72.61
8/13/2004,74,75.9,74,74.75,3432400,72.04
8/11/2004,78.9,79.1,76.5,76.95,4183500,74.16
8/10/2004,79.8,79.8,78.1,78.35,4633900,75.5
8/9/2004,78.4,81,77.75,79.5,12856500,76.61
8/6/2004,76.5,79,76.25,78.45,12113600,75.6
8/5/2004,73.55,75.9,73.55,75.65,2948300,72.9
8/4/2004,75,75.85,72.8,73.35,3527600,70.69
8/3/2004,76.9,77.1,74.6,74.95,4159400,72.23
8/2/2004,76.15,77.75,75.85,76.4,4378500,73.63
7/30/2004,74.8,77.2,74.2,76.35,5858200,73.58
7/29/2004,72.8,74.8,72,74.1,4127200,71.41
7/28/2004,74,75.45,71.65,72.35,3933900,69.72
7/26/2004,73.95,77.3,73.5,76.75,5688900,73.96
7/23/2004,73,74.95,72,74.3,6046500,71.6
7/22/2004,78.6,78.95,72.95,73.7,7697900,71.02
7/21/2004,77,78.4,76.05,77.4,5160300,74.59
7/20/2004,78.2,78.45,76.35,76.55,5795800,73.77
7/19/2004,77.4,80.4,77.4,78.35,11327400,75.5
7/16/2004,78,78.8,76.1,77.7,9375100,74.88
7/15/2004,75.25,78.65,75.25,77.7,13993100,74.88
7/14/2004,72.55,76.45,71.75,75.2,10883200,72.47
7/13/2004,73.65,74.5,70.35,72.05,4875100,69.43
7/12/2004,72.8,75.6,72,73.65,8891900,70.97
7/9/2004,63.6,72,59.15,71.2,10773600,68.61
7/8/2004,68,70.3,63.1,64,10019700,61.68
7/7/2004,66.8,68.9,66.6,67.6,5296300,65.14
7/6/2004,66,67,65.15,66.55,4495300,64.13
7/5/2004,68.4,68.4,65.4,66.05,4364900,63.65
7/2/2004,67.25,69.1,66.2,67,5355900,64.57
7/1/2004,67.55,68.85,66,66.9,6874200,64.47
6/30/2004,70.1,71.4,67.65,68.3,6380600,65.82
6/29/2004,70.5,71.65,67.3,69.95,9964200,67.41
6/28/2004,62.9,69.55,62.6,68.8,8642900,66.3
6/25/2004,58.9,64.15,57.6,62.95,5859200,60.66
6/24/2004,57.55,58.9,56.5,58.1,2703800,55.99
6/23/2004,59.55,60.2,57.85,58.05,1985400,55.94
6/22/2004,59.25,60,58.9,59.7,1617700,57.53
6/21/2004,60.9,61.35,59.55,59.85,1797100,57.68
6/18/2004,62.5,62.5,60.25,60.7,2529800,58.5
6/17/2004,61.25,62.6,60.4,61.95,1837200,59.7
6/16/2004,60,62.3,60,61.15,4956700,58.93
6/15/2004,59.6,60.85,58.65,59.65,2689100,57.48
6/14/2004,62.5,62.5,58.35,59.3,3788900,57.15
6/11/2004,64.85,65.45,62.5,62.7,2242700,60.42
6/10/2004,64.9,65.7,64.2,64.6,2407500,62.25
6/9/2004,66.05,66.9,65,65.35,5386100,62.98
6/8/2004,65.7,66.45,63.7,66,9572700,63.6
6/7/2004,62.85,65.3,62.25,64.45,5581700,62.11
6/4/2004,58.85,61.8,58,61.3,2294300,59.07
6/3/2004,63.6,64.2,58.5,59.1,2676900,56.95
6/2/2004,61.6,63.4,61.35,62.65,3412800,60.37
6/1/2004,58.1,61.65,58,60.85,3125800,58.64
5/31/2004,58,58.55,55.6,57.25,2587500,55.17
5/28/2004,63.35,63.45,58.15,59.15,2360700,57
5/27/2004,66,66,62.5,63.2,3516200,60.9
5/26/2004,62.9,65.25,62.9,64.05,3413500,61.72
5/25/2004,61.4,64.7,60,62.4,4542600,60.13
5/24/2004,58.45,61.95,58,61.3,1976400,59.07
5/21/2004,55,58.3,53.75,57.2,1410500,55.12
5/20/2004,56.85,58.5,54,56.15,1091400,54.11
5/19/2004,55.95,56.7,53.7,55.6,1201600,53.58
5/18/2004,46,54.5,46,53.8,1715900,51.85
5/17/2004,51.1,52.4,38,50.15,3218700,48.33
5/14/2004,59.2,60.4,51.25,53.05,2819700,51.12
5/13/2004,57,60.4,55,58.1,4732400,55.99
5/12/2004,63.45,63.45,57.5,59,1702200,56.86
5/11/2004,57.75,61.75,57.75,59.35,2157200,57.19
5/10/2004,55.05,62.9,55.05,62.1,2600700,59.84
5/7/2004,58.4,63.4,57.6,61.9,7242500,59.65
5/6/2004,57,59.2,56.4,58.35,2573800,56.23
5/5/2004,53,56.4,52.6,56.1,1987500,54.06
5/4/2004,50.4,53.5,49.7,52.7,1245800,50.79
5/3/2004,48.1,50,47.3,49.15,953800,47.36
4/30/2004,50.75,51.5,48.05,49.65,2042100,47.85
4/29/2004,53.1,53.1,51.3,51.7,1717100,49.82
4/28/2004,52.25,54.45,52.1,53.15,839200,51.22
4/27/2004,55.9,55.9,51,52.55,878300,50.64
4/23/2004,56.85,57.45,56.1,56.6,1072600,54.54
4/22/2004,56.6,57.55,56.35,56.85,1439400,54.79
4/21/2004,52.5,56.9,52.5,55.95,1698500,53.92
4/20/2004,53.4,53.9,52.75,53.45,675200,51.51
4/19/2004,47.95,55.8,47.95,53.75,986400,51.8
4/15/2004,53,56.5,52.6,54.65,2121100,52.67
4/13/2004,50.85,53.2,49.8,52.8,1975200,50.88
4/12/2004,50.75,51.5,49.8,50.55,1221800,48.71
4/8/2004,48.4,50.5,47,50,1621800,48.18
4/7/2004,47.4,48.2,46.75,47.85,727100,46.11
4/6/2004,48.2,48.25,46.5,47.35,607600,45.63
4/5/2004,48.4,49,47.5,47.95,775000,46.21
4/2/2004,48.45,48.65,47.05,48.05,1247400,46.3
4/1/2004,46.2,48.45,46,48.25,2057400,46.5
3/31/2004,45.55,45.85,45.1,45.55,604400,43.9
3/30/2004,46.4,46.45,45,45.3,913300,43.65
3/29/2004,45.4,46,44.15,45.75,1771100,44.09
3/26/2004,43,44.3,42.6,44.05,1209200,42.45
3/25/2004,43.1,43.55,41.8,42.2,1562800,40.67
3/24/2004,42,43.45,41.85,43.2,1758800,41.63
3/23/2004,41.5,42.75,41.3,41.9,1220800,40.38
3/22/2004,43.25,43.9,41.5,41.8,674800,40.28
3/19/2004,45.5,45.5,42.6,43.35,704900,41.78
3/18/2004,45.4,45.4,42.55,42.8,956900,41.25
3/17/2004,43.9,45.35,43.35,44.9,2096900,43.27
3/16/2004,41.9,44.25,40.65,43.8,3188000,42.21
3/15/2004,44.65,44.9,41.25,42,1035400,40.47
3/12/2004,44.5,44.5,43,44.3,915100,42.69
3/11/2004,44.75,44.9,44.25,44.5,976700,42.88
3/10/2004,46.1,46.25,44.7,44.95,1152900,43.32
3/9/2004,46,47.8,45.6,46.1,3334000,44.43
3/8/2004,44.2,46,43.8,45.45,1940500,43.8
3/5/2004,42.9,44.35,42.4,43.55,1428800,41.97
3/4/2004,43.55,43.85,42.35,42.65,889600,41.1
3/3/2004,43.8,44.8,43.1,43.45,2220400,41.87
3/1/2004,42.05,44,42.05,43.5,3332200,41.92
2/27/2004,44.25,44.4,41.65,42.2,2601300,40.67
2/26/2004,45.5,47,43,43.4,1870600,41.82
2/25/2004,47.25,47.25,45.5,45.85,637500,44.18
2/24/2004,46.5,47.3,45.5,46.95,738100,45.24
2/23/2004,47.95,48,46.55,46.85,716900,45.15
2/20/2004,46.2,48.25,45.5,47.4,1410700,45.68
2/19/2004,50.5,50.8,47.1,47.45,1597300,45.73
2/18/2004,52.4,52.8,49.3,49.95,1341700,48.14
2/17/2004,52.7,53.4,51.65,52.15,1024600,50.26
2/16/2004,52.2,53.5,52,53.05,1924000,51.12
2/13/2004,50,52.25,50,51.85,2144900,49.97
2/12/2004,47.55,50.7,47.3,49.65,1897800,47.85
2/11/2004,46.5,47.3,46.5,47.1,732000,45.39
2/10/2004,47.45,47.9,46.25,46.75,929400,45.05
2/9/2004,48.95,48.95,46,47.2,894100,45.49
2/6/2004,46.85,47.1,45.25,46.25,1108900,44.57
2/5/2004,47.5,48.35,45.45,46.2,2408800,44.52
2/4/2004,44.5,47.5,43.2,47.1,3540500,45.39
2/3/2004,52.5,52.5,42.5,43.6,3871800,42.02
1/30/2004,56,56,51.05,51.3,3428300,49.44
1/29/2004,61.65,62.1,52.5,55.3,4869100,53.29
1/28/2004,62,63.9,60.3,61.4,2126800,59.17
1/27/2004,61.4,62.5,60.5,61.95,1059900,59.7
1/23/2004,55,61,54.1,59.85,1555100,57.68
1/22/2004,57,58.75,53.5,53.95,1685600,51.99
1/21/2004,62.5,62.9,54.3,56.35,1893400,54.3
1/20/2004,65.4,65.85,62,62.8,948100,60.52
1/19/2004,65,65.3,62,64.85,1032500,62.49
1/16/2004,67.5,67.5,64,64.85,1123100,62.49
1/15/2004,66.6,68.95,66.45,67,2701700,64.57
1/14/2004,64.95,66.2,64,65.85,931200,63.46
1/13/2004,64.5,65.1,63,64.6,1282400,62.25
1/12/2004,66.25,66.45,63.5,64,982400,61.68
1/9/2004,68.8,68.8,65.85,66.2,1101900,63.8
1/8/2004,66.1,67.8,65.9,67.2,965500,64.76
1/7/2004,66.3,66.45,64.15,65.35,1790600,62.98
1/6/2004,69,69.45,65.3,66.05,1246400,63.65
1/5/2004,69.5,70.8,68,68.7,2677300,66.2
1/2/2004,69,69.45,68.1,68.95,2121100,66.45
1/1/2004,66.45,68.7,66.2,68.1,2314400,65.63
12/31/2003,66,67.6,65.3,65.9,1788500,63.51
12/30/2003,79.8,79.8,65.8,66.4,2751400,63.99
12/29/2003,66,69.1,66,68.35,3480700,65.87
12/26/2003,65.1,66.85,64.5,66.3,3530100,63.89
12/24/2003,62.35,65.5,61.5,64.5,4989900,62.16
12/23/2003,62.8,63.15,61.55,61.9,1526300,59.65
12/22/2003,63.75,64,62.35,62.7,1831000,60.42
12/19/2003,63.2,64.4,62.35,63.05,3721100,60.76
12/18/2003,62.2,63.15,61.6,62.45,2377900,60.18
12/17/2003,60.3,62.45,59.85,61.75,2356300,59.51
12/16/2003,61.6,61.6,59.05,60.1,1149900,57.92
12/15/2003,61.75,62.35,61.15,61.4,1251000,59.17
12/12/2003,62,62,60.15,61.1,1121500,58.88
12/11/2003,62.5,62.85,60.7,61.5,1524300,59.27
12/10/2003,62.5,63.8,60.6,61.75,3071600,59.51
12/9/2003,61.25,62.5,61.25,62.4,1387900,60.13
12/8/2003,60.95,61.95,60.3,61.05,1581700,58.83
12/5/2003,63.4,63.7,60.5,61.15,2565200,58.93
12/4/2003,63.6,64.15,61.55,62.95,3009900,60.66
12/3/2003,61.9,63.9,60.8,63.35,5437800,61.05
12/2/2003,61.2,62.2,60.1,61.5,5467700,59.27
12/1/2003,58.9,61.3,58.35,60.65,6191600,58.45
11/28/2003,58.15,59.1,57.3,58.35,4216100,56.23
11/27/2003,58.7,59.5,57.1,57.65,5412300,55.56
11/25/2003,59.2,60.1,58,58.55,7921100,56.42
11/24/2003,54.75,59.15,54,58.25,12169900,56.13
11/21/2003,54,55.6,52.2,54.1,8188600,52.14
11/20/2003,50.55,56.3,50.55,53.75,13695200,51.8
11/19/2003,50.65,52.2,49.6,50.55,4475100,48.71
11/18/2003,51,52.65,50.25,50.7,4984000,48.86
11/17/2003,47.7,51.1,47.7,50.45,4103400,48.62
11/13/2003,49.75,52.25,48.4,48.8,5398600,47.03
11/12/2003,49.65,50.7,48.85,49.2,2106900,47.41
11/11/2003,47.9,49.8,47.55,49.25,2223700,47.46
11/10/2003,47.25,47.75,45.8,47.35,718400,45.63
11/7/2003,47,55,46.35,46.8,2273200,45.1
11/6/2003,45.4,47,45.1,46.3,1526700,44.62
11/5/2003,45,45.9,44.25,45.1,942700,43.46
11/4/2003,46.1,46.4,44.8,45.1,1083400,43.46
11/3/2003,45.9,46.3,44.75,45.75,2271100,44.09
10/31/2003,43.5,45.9,43.15,45.6,2037600,43.94
